building_id,lat,lng
783181200.0,39.9376905561731,-75.2112373653315
883720300.0,39.9556532,-75.1682188776906
785372800.0,39.9356774,-77.6658672
786010200.0,40.09604,-75.057636
884142260.0,39.9086826255731,-75.1593149876526
884292596.0,40.1095285275036,-74.9796266839731
774606005.0,39.9769051363636,-75.2263133636364
784003600.0,40.058529,-75.195046
781042400.0,39.93688495,-75.153973106685
785575000.0,39.9894339166667,-75.1448088333333
884227005.0,40.064713,-75.0205311111111
785360600.0,40.054845,-75.1389
884201600.0,39.997058,-75.100366
884062510.0,39.961814,-75.161729
771645110.0,39.8174047,-75.4154035285714
771251200.0,39.9274877714286,-75.1620984
883063100.0,39.95387855,-75.182615557829
886806600.0,39.9671592857143,-75.1612095714286
884179500.0,40.0219979,-75.0377637
884213000.0,40.010354,-75.06438
771032100.0,39.9704070408163,-75.1501265918367
781049800.0,39.94797865,-75.1447657706204
884288400.0,40.0923100976333,-75.0125020055081
775001000.0,40.07950105,-75.2121330312244
772508070.0,39.9461555,-75.163688
773224000.0,39.9098272929293,-75.1825670505051
778130000.0,40.042193,-75.050578
883741000.0,39.9134601,-75.2433867
771618000.0,39.9549608,-75.1548285384964
783172380.0,39.9746780740741,-75.2048263703704
786002100.0,40.0748151,-75.0018667
884177825.0,40.0127718617021,-75.0576460744681
773151500.0,39.9523338333333,-75.2071695
784401200.0,40.05138495,-75.2384280974225
786550200.0,40.013575,-75.073804
774713050.0,39.9589734864865,-75.2372256756757
786033600,40.020529,-75.059282
884048000,40.443648,-75.327622
883073300,39.9566469,-75.1978212
772199000,39.956578,-75.166171
884292516,40.113315,-74.969724
883701000,39.94908785,-75.1648650745882
782092400,39.9522899,-75.1776507939139
771020500,39.9485693,-75.1591721
771021000,39.9489121428571,-75.1557895102041
771020000,39.94872895,-75.1579642999027
771020000,39.94869285,-75.157568176917
883026005,39.9488083125,-75.164197875
883060510,39.9586299791667,-75.17053571875
883056605,39.95471565,-75.1684998948392
883705320,39.95142825,-75.1603182863497
771002000,39.944414,-75.15522
773009000,39.94994805,-75.1940962080679
884114205,40.0109015102041,-75.1123020204082
774002001,39.959469,-75.197188
771004000,39.9471729166667,-75.15433525
772032010,39.944544,-75.172047
882497505,40.5277638,-75.5094952
883053525,39.9535608,-75.1694908
782513600,39.9630842857143,-75.1653600204082
782640200,39.9661968823529,-75.1624364705882
883324100,39.952607244898,-75.1772455102041
882020850,39.9495914,-75.1654433
883040500,39.9494509,-75.1660838
771020000,39.948591,-75.157534
771006900,39.9479901,-75.1562434037442
771013000,39.949945,-75.157238
883704500,39.952543,-75.1606040792705
883704600,39.8236158777778,-75.419896020202
771005500,39.9464029,-75.1538824295978
883704000,39.95252,-75.1684278
883704700,40.3140078075812,-76.6023037836532
883311000,39.95075655,-75.1605266356943
883703600,39.950778375,-75.168804875
883702100,39.95156,-75.164195
883703900,39.948903,-75.169482
781092450,39.9534481,-75.1617106883761
772027000,39.956559,-75.164616
883700000,39.9494261,-75.1625746162272
883730000,39.9545788491792,-75.1931170534068
883021000,40.259058,-79.920727
883320500,39.953279,-75.1736484843567
883334010,39.9495932619048,-75.1669151904762
883720000,40.505632,-78.397212
777014000,40.0053079,-75.1508235158642
883059004,39.9554164,-75.1690291869777
881008255,40.217286,-75.270341
883313700,39.9499183265306,-75.1556994285714
883039500,39.949318877551,-75.164776244898
883311500,39.95077075,-75.1607119234099
883104005,39.95370655,-75.1711096307504
883054000,39.9535858,-75.1703940544026
883033001,39.9529832,-75.1710096223116
883032000,39.9529982,-75.1696585
781051010,40.7936267,-76.4726144
883073000,39.9561273524614,-75.19304078075
883058000,39.9547877959184,-75.1668334081633
883051500,39.9519867916667,-75.1687592916667
883337500,39.8251603,-75.4210591
772636525,39.9556036,-75.1748071
772036205,39.9444329387755,-75.1724924489796
883309050,39.9519002,-75.1610562
771618000,39.9549608,-75.1548285384964
883056000,39.9536436,-75.1668184
883320000,39.9525288,-75.1667166
771695000,39.9485319,-75.156867
883704900,39.9513368,-75.1685144
771016000,39.9476663,-75.159013
771017500,39.948388,-75.155958
883041500,39.9495983095238,-75.1669599523809
883071700,39.9566469,-75.1978212
772687010,39.95664075,-75.1681985808987
882506315,39.9517194,-75.1536896
772614000,39.95524845,-75.1677021045473
883056500,39.95371965,-75.167954661124
883055500,39.9534233,-75.1657166
883053530,39.9535917,-75.1687786
781379300,39.9546166,-75.1516808278003
883338000,39.9531359,-75.1673440663534
883318500,39.95116265,-75.1635119626803
883023400,39.95499265,-75.1635129966622
Multiple,39.9539153265306,-75.1598150612245
883035500,39.9508456326531,-75.1644474285714
883310000,39.9502552,-75.1576936
776008020; 776008030,40.094871,-75.025715
771752000,39.9502748,-75.152440604446
777557000,40.0037780952381,-75.1512338571429
777533001,40.0065063265306,-75.1517401428571
774520500,39.9812019,-75.2368443
883102000,39.945594,-75.154679
773151500,39.952321,-75.20707
785373150,40.0350147676768,-75.1186482424242
883744600,39.8908106,-75.2439502
782843800,39.935345,-75.197398
786324800,39.9856327142857,-75.1133471836735
781401800,39.972788,-75.127712
786010400,39.9980296666667,-75.1259254166667
781646000,39.9613431428571,-75.1595508571429
786072800,39.9942238877551,-75.1150789081633
781641600,39.9785712040816,-75.1541724081633
781551800,39.981932,-75.146113
777012000,40.7984149819762,-75.6146642466021
885747300,39.997284,-75.120155
783258200,39.980945,-75.236353
784374200,39.9897669705882,-75.1843722058824
783262200,39.974913,-75.250058
785657200,40.005032,-75.153956
781208400,39.9513389,-75.1511449718522
781049800,39.94797865,-75.1447657706204
784484000,40.018448,-75.173433
782808000,39.926346,-75.18595
782720400,39.92509,-75.17622
781490600,39.91738,-75.156059
786010200,40.096033,-75.057723
783631400,39.966286,-75.193612
784108400,40.3196382695836,-75.2653146393117
783766600,39.992102,-75.237601
784190100,40.0487233,-75.2230685773692
785356200,40.04353,-75.152246
785202400,40.0430747222222,-75.1198621666667
786458400,40.04255515,-75.1050085
786487800,40.014795,-75.087842
786081400,40.028295,-75.04726
786039800,40.035509,-75.0361
786455000,40.074717,-75.079108
786066400,40.0662654651163,-75.0521104186047
786001800,40.0916604,-74.9657134
783732400,39.9529,-75.226468
783394400,39.967337,-75.218817
783206951,39.9625143505489,-75.2109473463269
785727200,39.9882220909091,-75.1692924545455
784168800,39.984596,-75.179992
784472600,40.0651654967224,-75.1598884851379
771032100,39.9704070408163,-75.1501265918367
781043800,39.940224,-75.162107
781082800,39.9300116,-75.1558474
781042400,39.93688495,-75.153973106685
781609000,39.9263476428571,-75.1605226428571
786146001,39.996424,-75.104111
784378000,40.0307053142857,-75.2122561428571
785689600,40.029875,-75.151762
785508805,40.018526,-75.157608
785046000,40.0322743333333,-75.167095
785372800,40.0254238846154,-75.1469086923077
785097400,40.051277,-75.147144
786106800,40.041442,-75.087628
786529200,40.034148,-75.105752
781518600,39.9446789230769,-75.1516511538461
785360600,40.268773,-75.604383
786112400,40.015349,-75.066941
785405400,40.0064784285714,-75.1381873877551
785259000,40.0478023,-75.1491980584641
784552600,40.06301,-75.147649
786249100,40.08103,-74.976859
785435800,40.0265103928571,-75.1666184285714
785056600,40.035397,-75.145634
786482600,40.0441746,-75.0401512820865
784471600,40.0486125714286,-75.175231755102
772018000,39.971644,-75.1635642797893
778508000,40.048811,-75.024129
777247000,40.013028,-75.14346
773235000,39.925742,-75.181291
786056200,40.1054834333333,-75.0274271666667
784167600,40.0745736530612,-75.2038321020408
783072600,39.915618,-75.236772
786085600,39.98407208,-75.1266889
784269400,40.07067,-75.176084
786182000,40.02491115,-75.0866203292728
783600400,39.975645,-75.265751
786590000,40.0896983447758,-74.9755252741356
777010000,40.007333,-75.125307
775510500,40.060584,-75.211156
775535510,40.0644705306122,-75.2049478163265
783318200,39.974802,-75.2352648367347
786546800,40.0913050146009,-75.0546263032541
783288200,39.986407,-75.241285
775001000,40.07950105,-75.2121330312244
782273400,39.989416,-77.40657
786456805,39.991346,-75.084972
785531800,40.0207754693878,-75.1187633469388
783782600,39.9441256,-75.2430741
771514000,39.9227311428571,-75.1674142857143
884243500,40.1122367583893,-75.0016124563758
784408400,39.972031,-75.571796
781398000,39.9605225510204,-75.1418834489796
884588700,39.9728946,-75.1404664
883051000,39.948279,-75.169345
884604601,39.9699832,-75.1397628
883524700,39.965294,-75.160885
782405200,39.978303,-75.165508
786272100,39.9927382,-75.13863195
781654210,39.9847758163265,-75.1544358163265
883073700,39.9582793513514,-75.2052218648649
883048000,39.9484287,-75.1650777583052
881134805,39.9931882040816,-75.1480913061225
883359300,39.93624175,-75.1669451875
884292544,40.107122,-74.977987
881427010,39.9963330714286,-75.1591005
881427020,39.997787,-75.158789
883010900,39.948852,-75.1553920698701
773081005,39.9557835306122,-75.2028349183673
786264650,39.937499,-75.223059
786309550,40.0111563677283,-75.1286291342069
784516400,39.982436,-75.16192
883523050,39.9591092553778,-75.1518374507598
781486600,39.9345781428571,-75.1524777142857
784063000,40.003037,-75.177426
783541800,39.965532,-75.232066
783257800,39.9774264897959,-75.2274387755102
884265000,40.0450807578892,-74.9962523979088
884161700,39.912421,-75.228302
884120510,40.034471,-75.092257
782813600,39.9782005,-75.1776529
884132005,40.0153703333333,-75.1700674444444
883321000,39.9495207,-75.1680964777162
882918660,40.0428674545455,-75.1604201212121
771637000,39.9745566,-75.1587661
883813200,40.155995,-76.407981
882055480,39.923593,-75.14546
882070900,39.9906063,-75.0889313
882150610,40.0064994,-75.2117975908588
884288400,40.0923100976333,-75.0125020055081
783531800,37.4472106,-122.160009197669
883300400,39.9474780625,-75.1485434375
882080101,39.93225055,-75.1623860731591
882875620,40.1023575555556,-75.0287513737374
882129500,40.035805,-75.063879
882351850,39.916619,-75.179731
771523010,39.9540343,-75.1499654
883308700,39.95212905,-75.1585458582579
883061505,39.956259,-75.169447
883812800,39.8960089,-75.1740578669345
882046400,39.9191049429891,-75.1872250655059
882090000,39.9044404193548,-75.2405450645161
883034000,39.9534177,-75.1717532
884124000,40.4518636,-79.9945264
883710000,39.94621,-75.1434160886187
883009505,39.9522133265306,-75.1501557346939
883006500,39.9474639795918,-75.1497929183673
883744000,39.8903699,-75.2449251
883745200,39.8908106,-75.2439502
882117000,40.0439981,-75.2274388
882920300,39.9790226917934,-75.2255089507938
883033800,40.11554,-74.999107
884292573,40.109643,-74.983107
882069010,40.0508437,-75.0127903
883711100,39.95161905,-75.1474382457457
774005000,39.950806,-75.228988
772508070,39.9461555,-75.163688
788010015,39.9035372,-75.1740041
883063100,39.95387855,-75.182615557829
783588600,39.9406639795918,-75.2329516938776
883371900,39.980419,-75.2208084285714
882131101,40.0520794,-75.0587085645037
886717500,39.9511763,-75.1608366091003
886617500,39.9514239,-75.1733886272315
883700600,39.9528343,-75.1703029234916
775533000,40.02251775,-75.1865636795573
883339500,39.9539,-75.166757
883031500,39.9526388,-75.1670358
781021910,39.93944335,-75.1655222511926
781458200,39.924212,-75.150252
781609400,39.9150615102041,-75.1630395714286
883076510,39.9558462349397,-75.1921202491331
Many,39.95592205,-75.1954593172837
786056400,40.113146,-75.023056
783094900,39.9585868,-75.2194308877896
785314800,39.995351,-75.166139
786145800,39.992194,-75.112036
785056600,40.035397,-75.145634
784226200,40.054253,-75.15266
785345400,39.935809,-75.146165
786076410,40.013814,-75.055942
786082200,40.055323,-75.073063
786002100,40.0570817539351,-75.008584683799
786438600,40.040273,-75.054862
786543600,40.04474,-75.066354
786309400,30.8112978,-88.2513945
786569600,40.0584383990685,-75.0287736650328
783568200,39.958371,-75.237623
783707600,39.9642251111111,-75.2165000555556
783030800,39.945169,-75.241869
783094200,39.92788,-75.239539
783183400,39.94101,-75.215312
783499600,39.9555295102041,-75.2342518367347
783029800,39.947712,-75.230033
783130400,39.9244431,-75.2269823
783691500,39.9648143201636,-75.2109509041803
783364400,39.968836,-75.210117
781022700,39.924237,-75.169547
782025600,39.9630147058824,-75.1613882352941
785735000,39.9978747142857,-75.1686124285714
784093000,40.339804,-75.278299
784615800,39.989289,-75.178486
783262225,39.9743091428571,-75.2539925714286
784321800,39.9846360204082,-75.1685667142857
784611000,39.980275,-75.180458
783705200,39.9543834516129,-75.2160241290323
884203500,40.0026945095761,-75.0933341253204
882245100,39.9168135,-75.1717105
884143500,39.9029463265306,-75.1552299387755
781485800,39.940093,-75.151045
782565200,39.975769,-75.179555
781092000,39.9348118979592,-75.1625011632653
781432200,39.919284,-75.150637
786594000,39.9818741,-75.1278875
785575000,39.9883395714286,-75.1459578571429
781497200,39.9719041020408,-75.1461478979592
786525600,39.9893946,-75.1802445
786687200,39.9972148,-75.1403785541184
786646000,39.9866432777778,-75.1393786666667
786211400,40.001897,-75.12973
781088800,39.9641235,-75.1481121052458
786687225,40.0294164081633,-75.1341722857143
786350400,39.999736,-75.114645
786636550,40.001097122449,-75.1353803265306
786154910,39.987364,-75.131756
785373600,40.038897,-75.150156
882064500,40.072512,-75.046643
883080200,40.004934,-75.218439
781462800,39.968051,-75.143393
784401200,40.0524071612903,-75.2374666451613
784378900,40.0224331262596,-75.2074077252452
784473400,40.0376013673469,-75.1891738979592
784463600,40.0309852272727,-75.2306160454545
785401600,40.0248282857143,-75.1710504489796
786407400,40.022541,-75.084532
786550200,40.013575,-75.073804
786122055,40.01260895,-75.111761864511
786424600,40.011954,-75.086022
785531600,40.0210836923077,-75.1211811538462
785548000,40.039634,-75.129697
785558600,40.0143119795918,-75.1374824285714
785177400,40.02989,-75.129149
785127900,40.0197797857143,-75.1225509489796
786441600,40.0924387790312,-75.0126602551638
786482200,40.0462674,-75.0437785736563
786442010,40.0684279,-74.980666
786304600,40.037288,-75.073357
786066200,40.072512,-75.046643
786057000,40.120669,-75.01026
883711500,39.94905035,-75.1478837605535
773687010,39.9553453265306,-75.200650122449
788009900,39.891943,-75.1737757
884292580,40.1091435512391,-74.9798570825157
883720300,39.9556532,-75.1682188776906
777285900,39.9959146938776,-75.076016122449
771010000,39.92114,-75.1692702071099
784378200,40.03734003125,-75.22103578125
784421900,40.0577154,-75.1622719
784188400,40.005195,-75.17858
784479400,40.0731597142857,-75.168439755102
784061400,40.053701,-75.178044
784048800,40.0462266,-75.1964998
784003600,40.0589246,-75.19451832
883048700,39.9515766666667,-75.1656009583333
884071500,40.0209463235294,-75.1597828088235
883743000,39.886181,-75.249107
786264650,40.03573,-75.091025
786332800,40.06737345,-74.9891996744197
882097600,40.081757,-74.9944252
881435201,40.0498995227273,-74.9880335681818
884080331,39.980786,-75.13725
882920201,39.9778164,-75.2219937
882125404,39.9989807,-75.0918050955779
882055181,39.9265365,-75.1414536860441
883336000,39.950768,-75.164143
778531801,40.0086549,-75.0688278
882059600,39.991724,-75.098705
774688600,39.9564089795918,-75.1966482244898
884284000,40.0843828419972,-74.9950159132261
773080515,39.9554930204082,-75.2004926326531
883376885,39.9904006,-75.1061873106406
781004550,39.952975,-75.152406
884142260,39.9086826255731,-75.1593149876526
884282000,40.0891054824633,-74.9903814882037
884004000,39.9240863544304,-75.1435291202532
884154000,39.9017125714286,-75.1589248367347
883010310,39.9495012,-75.152127
883066000,34.423871,-85.738741
883702001,39.948306,-75.164307
778130000,40.042193,-75.050578
771063000,39.9582935,-75.162479
883743500,39.8908106,-75.2439502
Many,39.95691765,-75.1968132547269
786249200,40.082651,-74.975103
786543400,40.050666,-75.077463
786118700,39.9926314081633,-75.1152341632653
782791400,39.929594,-75.181865
777141500,39.977256,-75.133703
883034200,39.9537664,-75.17185825
883365200,39.9668901088787,-75.1291353790425
786121075,39.9850410666667,-75.1286962
883332000,39.9498918,-75.1676356
882241100,39.9206367948718,-75.1411903461538
882125402,39.996032,-75.091999
883522900,39.9599425,-75.1373988
785099400,40.0383746,-75.1721922
786125000,40.0083981,-75.1446369
784249400,40.014053,-75.191873
774577000,39.9825667142857,-75.2493383469388
775069000,40.004798,-75.177055
785137405,39.989582,-75.145964
883024500,39.95048475,-75.1638273125
883009600,39.953254,-75.153284
883053000,39.9529184489796,-75.1673100204082
883742500,39.9134601,-75.2433867
883742800,39.9134601,-75.2433867
883710700,39.9460486195372,-75.1415115776555
884121710,40.054488,-75.096493
782026200,39.782342,-75.974084
881444600,39.972792,-75.170327
778144000,40.1020399745835,-74.9721353017248
882116500,40.06501,-75.237069
778009005,40.0601668,-75.0400552042205
774016000,39.99993465,-75.2077457797058
883016200,39.9564937,-75.1602496057915
881447300,40.0474757567568,-75.1828868108108
884213000,40.0093917139122,-75.0651624047843
884149000,39.9058119798995,-75.1514383969849
788003020,39.9059906,-75.193942
788003055,39.9059906,-75.193942
881446000,40.002651530303,-75.2149797651515
883704760,39.95627935,-75.1608677027689
776009000,40.0343823737374,-75.1449899393939
774182000,39.9642036666667,-75.222128
882070140,40.1034665,-75.0301417
884047900,40.0072355714286,-75.1362762857143
778506501,40.069258826087,-75.0686282173913
884224004,40.0734527160894,-75.0157369698677
777577905,40.014933,-75.1328195247609
774569000,39.956861,-75.211497
775530500,40.03258,-75.174413
885749160,40.0077181403106,-75.1400962451987
778500305,40.1124361825314,-75.0044108117721
781053600,39.9225803846154,-75.1425275384615
882693100,40.0858030915303,-74.9593103328487
775003010,41.4847758,-80.4375687
883813700,39.89508315,-75.1723640329457
882059425,39.9948833673469,-75.0938015510204
884286000,40.0778446172547,-75.0236195149214
884233810,40.1122371773492,-74.9992268846859
884165000,39.9025635711871,-75.2324979623082
882069750,40.0781371,-75.0272416
884292000,40.1027564700627,-74.9849198153313
884136200,39.9141413,-75.1505351
884269500,40.096814,-75.005326
883008713,39.957862,-75.1441246
884291510,40.104478737592,-74.9841580527939
884233835,40.113538,-74.996699
881030400,39.9485109,-75.1662899
884179500,40.0219979,-75.0377637
777575905,41.32836,-77.747764
883009101,39.9600521001119,-75.146734554514
884073505,39.9639776122449,-75.1535852857143
771251200,39.9274877714286,-75.1620984
778301000,40.030253,-75.035096
884042149,40.014439,-75.129732
884114510,40.0138740204082,-75.1116584489796
884047000,40.0026833131313,-75.1240155050505
882021310,40.0152531741283,-75.093669612756
884040500,40.44396,-75.332773
774084000,39.9706977,-75.2541015
883036600,39.952733,-75.17829
884466250,39.997961,-75.160137
883312000,39.950816,-75.162943
883380850,40.008701,-75.169231
884080210,39.978455,-75.143063
884213400,40.011255,-75.060589
778069000,40.0846760888393,-74.9886460565925
772283000,39.960013,-75.170021
884292513,40.1065366664493,-74.9786484869004
884019026,39.9599425,-75.1373988
884167016,39.9040917,-75.22617
775537000,40.080852,-75.21768
778113000,40.077002,-74.995253
771251500,39.913233,-75.165002
883710500,39.9527015327244,-75.1401141668339
884193500,40.002598,-75.099719
884292570,40.109516,-74.983207
884204500,40.0004116275168,-75.0916246912752
884182000,40.0212235017484,-75.0387031667744
884340820,39.9922411,-75.1337009
884219050,39.9732911836735,-75.2125161020408
884080340,39.9699832,-75.1397628
782673800,39.9356050952381,-75.1704891428572
771635115,39.9611786326531,-75.1601199387755
772176000,39.9820256530612,-75.1708924897959
778630100,40.032768,-75.023371
778512302,40.03508235,-75.0243685903122
884110700,40.003002,-75.101742
881435100,40.1034665,-75.0301417
884340880,39.992333,-75.128506
884129000,40.0065485,-75.1762263
884244700,40.1209480113656,-74.9997380822283
884130000,40.0052406521739,-75.1805256086956
884228000,40.1093268368539,-75.049257831173
884289001,40.082557655914,-75.0001222365591
884280000,40.0935515588576,-74.989473208795
882066190,40.0191132,-75.1837236
884290000,40.1034351428571,-75.0001834285714
884239600,40.1008855,-75.0287485
884227015,40.064713,-75.0205311111111
884283501,40.0823821070892,-74.9973437953648
773102500,39.8821999393186,-75.2268786007436
783065600,39.9673323658537,-75.2045127926829
783130800,39.9211734090909,-75.2316281818182
783175200,39.9729269591837,-75.2142904489796
884292538,40.1095212594296,-74.9892571699944
784160805,40.0047982755102,-75.1699231938776
882095030,40.1176068138636,-75.0142856712462
882059510,40.002598,-75.099719
882842425,40.0629188,-75.0835014
788020600,39.9128075,-75.1725466
775110000,40.079248,-75.2092440909091
774157500,39.973118,-75.21406
883705215,39.95369505,-75.1599122420904
884292800,40.337725,-75.316568
884052400,40.01271,-75.11768
883300500,39.9487307,-75.1438899
884150410,39.90767,-75.153596
884240500,40.1008855,-75.0287485
883057103,39.9545528367347,-75.163597244898
883753000,40.00440725,-75.2181701010551
884018812,39.9534682,-75.1397516
776553600,40.04695,-75.139283
884167500,39.9013064693878,-75.2314226326531
884286500,40.0735853376013,-75.0156091007775
884080300,39.977833,-75.138978
786503420,40.109781,-74.98693
882249900,39.9588564693878,-75.1556166122449
884122536,39.940226,-75.201382
786461400,40.045101,-75.0909891
884292608,40.1021213,-74.9856884
883050000,39.95078375,-75.16880375
884292604,40.1021213,-74.9856884
772510000,39.9733493636364,-75.1682998383838
884890600,39.9339394285714,-75.2212847142857
771023700,39.957568,-75.143979
782671300,39.944282,-75.168822
883009700,39.94930525,-75.1489295026235
883741600,39.8954266,-75.172049253866
884280500,40.0900330188788,-74.9888552704068
882693050,40.0833128,-74.9624749091178
772510500,39.972183,-75.164418
884292540,40.109726,-74.983267
785547740,39.9906334489796,-75.1404050408163
786160485,40.0143456049498,-75.1259942025812
772059100,39.955145,-75.1658217993781
782003200,39.954362,-75.16339
884292596,40.1095285275036,-74.9796266839731
788008310,39.9035372,-75.1740041
884766800,39.99147165625,-75.15502971875
771064001,39.96377085,-75.1604579885342
781358000,39.9024917959184,-75.150376877551
775722600,40.0446463972691,-75.2334205664175
881437000,39.9735634,-75.2098435
782008600,39.914713,-75.17619
786491000,39.986981,-75.127587
783431200,39.964748,-75.238312
786152400,40.042545244898,-75.0252545918367
786457800,40.000431,-75.067173
785317200,40.029575,-75.138993
882241000,39.9170452,-75.1417801380761
785367600,40.0028525146756,-75.1487245913342
783087800,39.952533,-75.242895
784224400,39.9953045,-75.1651414
782845201,39.9343736237452,-75.1994003516082
786456000,39.984981,-75.097783
781352000,39.97244,-75.129384
784035900,39.985263,-75.184031
