building_id,lat,lng,geometry
784484000,40.018448,-75.173433,POINT (-75.173433 40.018448)
782808000,39.926346,-75.18595,POINT (-75.18595000000001 39.926346)
782720400,39.92509,-75.17622,POINT (-75.17622 39.92509)
781490600,39.91738,-75.156059,POINT (-75.156059 39.91738)
786010200,40.096033,-75.057723,POINT (-75.057723 40.096033)
783631400,39.966286,-75.193612,POINT (-75.193612 39.966286)
784108400,40.3196382695836,-75.2653146393117,POINT (-75.2653146393117 40.3196382695836)
783766600,39.992102,-75.237601,POINT (-75.237601 39.992102)
784190100,40.0487233,-75.2230685773692,POINT (-75.2230685773692 40.0487233)
785356200,40.04353,-75.152246,POINT (-75.15224600000001 40.04353)
785202400,40.0430747222222,-75.1198621666667,POINT (-75.11986216666671 40.0430747222222)
786458400,40.04255515,-75.1050085,POINT (-75.1050085 40.04255515)
786487800,40.014795,-75.087842,POINT (-75.08784199999999 40.014795)
786081400,40.028295,-75.04726,POINT (-75.04725999999999 40.028295)
786039800,40.035509,-75.0361,POINT (-75.0361 40.035509)
786455000,40.074717,-75.079108,POINT (-75.07910800000001 40.074717)
786066400,40.0662654651163,-75.0521104186047,POINT (-75.0521104186047 40.0662654651163)
786001800,40.0916604,-74.9657134,POINT (-74.9657134 40.0916604)
783732400,39.9529,-75.226468,POINT (-75.226468 39.9529)
783394400,39.967337,-75.218817,POINT (-75.218817 39.967337)
783206951,39.9625143505489,-75.2109473463269,POINT (-75.2109473463269 39.9625143505489)
785727200,39.9882220909091,-75.1692924545455,POINT (-75.1692924545455 39.9882220909091)
784168800,39.984596,-75.179992,POINT (-75.179992 39.984596)
784472600,40.0651654967224,-75.1598884851379,POINT (-75.1598884851379 40.0651654967224)
771032100,39.9704070408163,-75.1501265918367,POINT (-75.1501265918367 39.9704070408163)
781043800,39.940224,-75.162107,POINT (-75.16210700000001 39.940224)
781082800,39.9300116,-75.1558474,POINT (-75.1558474 39.9300116)
781042400,39.93688495,-75.153973106685,POINT (-75.153973106685 39.93688495)
781609000,39.9263476428571,-75.1605226428571,POINT (-75.1605226428571 39.9263476428571)
786146001,39.996424,-75.104111,POINT (-75.104111 39.996424)
784378000,40.0307053142857,-75.2122561428571,POINT (-75.2122561428571 40.0307053142857)
785689600,40.029875,-75.151762,POINT (-75.15176200000001 40.029875)
785508805,40.018526,-75.157608,POINT (-75.157608 40.018526)
785046000,40.0322743333333,-75.167095,POINT (-75.167095 40.0322743333333)
785372800,40.0254238846154,-75.1469086923077,POINT (-75.1469086923077 40.0254238846154)
785097400,40.051277,-75.147144,POINT (-75.147144 40.051277)
786106800,40.041442,-75.087628,POINT (-75.087628 40.041442)
786529200,40.034148,-75.105752,POINT (-75.105752 40.034148)
781518600,39.9446789230769,-75.1516511538461,POINT (-75.1516511538461 39.9446789230769)
785360600,40.268773,-75.604383,POINT (-75.604383 40.268773)
786112400,40.015349,-75.066941,POINT (-75.066941 40.015349)
785405400,40.0064784285714,-75.1381873877551,POINT (-75.1381873877551 40.0064784285714)
785259000,40.0478023,-75.1491980584641,POINT (-75.14919805846409 40.0478023)
784552600,40.06301,-75.147649,POINT (-75.147649 40.06301)
786249100,40.08103,-74.976859,POINT (-74.976859 40.08103)
785435800,40.0265103928571,-75.1666184285714,POINT (-75.1666184285714 40.0265103928571)
785056600,40.035397,-75.145634,POINT (-75.145634 40.035397)
786482600,40.0441746,-75.0401512820865,POINT (-75.0401512820865 40.0441746)
784471600,40.0486125714286,-75.175231755102,POINT (-75.175231755102 40.0486125714286)
772018000,39.971644,-75.1635642797893,POINT (-75.1635642797893 39.971644)
778508000,40.048811,-75.024129,POINT (-75.024129 40.048811)
777247000,40.013028,-75.14346,POINT (-75.14346 40.013028)
773235000,39.925742,-75.181291,POINT (-75.181291 39.925742)
786056200,40.1054834333333,-75.0274271666667,POINT (-75.0274271666667 40.1054834333333)
784167600,40.0745736530612,-75.2038321020408,POINT (-75.20383210204081 40.0745736530612)
783072600,39.915618,-75.236772,POINT (-75.236772 39.915618)
786085600,39.98407208,-75.1266889,POINT (-75.1266889 39.98407208)
784269400,40.07067,-75.176084,POINT (-75.176084 40.07067)
786182000,40.02491115,-75.0866203292728,POINT (-75.0866203292728 40.02491115)
783600400,39.975645,-75.265751,POINT (-75.26575099999999 39.975645)
786590000,40.0896983447758,-74.9755252741356,POINT (-74.97552527413561 40.0896983447758)
777010000,40.007333,-75.125307,POINT (-75.12530700000001 40.007333)
775510500,40.060584,-75.211156,POINT (-75.211156 40.060584)
775535510,40.0644705306122,-75.2049478163265,POINT (-75.2049478163265 40.0644705306122)
783318200,39.974802,-75.2352648367347,POINT (-75.2352648367347 39.974802)
