tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,num_sets,l_pctbpSaved,w_pctbpSaved
2016-W-FC-2016-WG2-PO-ARG-UKR-01,Fed Cup WG2 R1: ARG vs UKR,Hard,4,D,20160416,3,201615,,,Lesia Tsurenko,R,174.0,UKR,26.86652977,43.0,1194.0,202395,,,Maria Irigoyen,U,,ARG,28.79945243,245.0,188.0,6-0 6-3,3,RR,66.0,2.0,5.0,57.0,29.0,21.0,14.0,8.0,7.0,8.0,1.0,1.0,43.0,26.0,8.0,8.0,7.0,4.0,10.0,2,40.0,87.5
2016-O16,Olympics,Hard,64,I,20160808,138,201696,,,Laura Siegemund,R,168.0,GER,28.42984257,32.0,1600.0,201533,,,Shuai Zhang,R,177.0,CHN,27.54551677,50.0,1031.0,6-2 6-4 ,3,R32,87.0,0.0,0.0,49.0,39.0,26.0,7.0,9.0,0.0,2.0,0.0,2.0,79.0,52.0,26.0,11.0,9.0,13.0,18.0,2,72.22222222222221,0.0
2016-540,Wimbledon,Grass,128,G,20160627,132,201594,5,,Simona Halep,R,168.0,ROU,24.75017112,5.0,4372.0,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,21.78781656,40.0,1340.0,6-4 6-1,3,R128,65.0,1.0,2.0,53.0,35.0,25.0,8.0,9.0,3.0,5.0,0.0,6.0,52.0,29.0,12.0,9.0,8.0,3.0,9.0,2,33.33333333333333,60.0
2016-0804,Charleston,Clay,64,I,20160404,279,201611,12,,Daria Gavrilova,R,166.0,AUS,22.08350445,37.0,1269.0,201533,,,Shuai Zhang,R,177.0,CHN,27.20054757,64.0,993.0,6-4 6-0,3,R32,73.0,1.0,1.0,46.0,32.0,20.0,8.0,8.0,0.0,2.0,0.0,2.0,61.0,38.0,16.0,10.0,8.0,4.0,10.0,2,40.0,0.0
2016-M010,s-Hertogenbosch,Grass,32,I,20160606,287,201535,6,,Coco Vandeweghe,R,185.0,USA,24.50102669,43.0,1302.0,211702,,,Nao Hibino,R,163.0,JPN,21.52224504,69.0,949.0,6-2 6-3,3,R16,66.0,6.0,4.0,44.0,30.0,19.0,6.0,8.0,2.0,5.0,0.0,3.0,62.0,43.0,14.0,11.0,9.0,7.0,14.0,2,50.0,40.0
2016-0804,Charleston,Clay,64,I,20160404,250,201325,10,,Samantha Stosur,R,172.0,AUS,32.01368925,26.0,1845.0,202434,,Q,Aleksandra Krunic,R,163.0,SRB,23.05544148,124.0,487.0,6-4 6-4,3,R64,99.0,2.0,11.0,86.0,60.0,38.0,8.0,10.0,16.0,20.0,1.0,4.0,64.0,41.0,23.0,8.0,10.0,5.0,11.0,2,45.45454545454545,80.0
2016-540,Wimbledon,Grass,128,G,20160627,178,201455,,,Elena Vesnina,R,176.0,RUS,29.90554415,50.0,1197.0,201492,32,,Andrea Petkovic,R,180.0,GER,28.79945243,38.0,1440.0,7-5 6-3,3,R64,100.0,4.0,2.0,67.0,43.0,27.0,15.0,11.0,4.0,6.0,4.0,3.0,69.0,51.0,29.0,8.0,10.0,5.0,9.0,2,55.55555555555556,66.66666666666666
2016-M004,Acapulco,Hard,32,I,20160222,280,200002,,,Mirjana Lucic,R,181.0,CRO,33.95756331,68.0,855.0,201604,,,Irina Falconi,R,163.0,USA,25.80424367,78.0,800.0,6-2 6-3,3,R32,69.0,0.0,11.0,49.0,23.0,15.0,10.0,8.0,0.0,3.0,0.0,5.0,60.0,32.0,13.0,10.0,9.0,0.0,7.0,2,0.0,0.0
2016-M006,Indian Wells,Hard,128,P,20160307,295,201458,13,,Victoria Azarenka,R,180.0,BLR,26.60095825,15.0,2660.0,201517,,,Magdalena Rybarikova,R,180.0,SVK,27.42231348,97.0,694.0,6-0 6-0,3,QF,67.0,3.0,7.0,40.0,24.0,20.0,8.0,6.0,4.0,4.0,2.0,3.0,53.0,24.0,10.0,9.0,6.0,5.0,11.0,2,45.45454545454545,100.0
2016-520,French Open,Clay,128,G,20160523,145,201518,,,Yanina Wickmayer,R,182.0,BEL,26.59000684,54.0,1095.0,201567,,,Alexandra Dulgheru,R,172.0,ROU,26.98151951,127.0,482.0,6-1 6-3,3,R128,70.0,2.0,2.0,60.0,42.0,27.0,8.0,8.0,4.0,6.0,0.0,0.0,48.0,34.0,12.0,5.0,8.0,6.0,12.0,2,50.0,66.66666666666666
